runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.007,5,10,649,2621,283,283,281,282,4,4,1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-10.agents
0.004,2,4,375,1555,266,266,264,265,2,1,0,0,1,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-11.agents
0.004,2,4,412,1594,244,244,241,242,3,1,0,0,1,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.006,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-12.agents
0.006,2,4,629,2531,311,311,311,311,5,1,0,0,1,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.006,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-13.agents
0.007,2,5,810,2649,297,297,293,294,2,1,0,0,1,0,0,0,0,0,0,0,0,0.004,0.004,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-14.agents
0.005,1,3,455,1921,323,323,323,323,2,1,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.004,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-15.agents
0.011,5,10,2396,5900,306,306,302,302,2,1,0,0,4,0,0,0,0,0,0,0.002,0.002,0.006,0.006,0.006,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-16.agents
0.008,3,7,682,2653,268,268,266,267,7,1,0,0,2,0,0,0,0,0,0,0,0,0.004,0.004,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-17.agents
0.004,3,7,529,1840,195,195,192,193,3,1,0,0,2,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-18.agents
0.008,12,23,784,2832,218,218,214,215,1,3,1,0,8,0,0,0,0,0,0,0,0,0.005,0.005,0.004,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-19.agents
0.008,5,10,868,3226,310,310,310,310,5,2,0,0,3,0,0,0,0,0,0,0,0,0.005,0.005,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-20.agents
0.004,2,5,478,1936,281,281,279,279,3,0,0,0,2,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.006,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-21.agents
0.005,2,4,465,1854,318,318,315,316,1,1,0,0,1,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-22.agents
0.007,4,8,1027,3171,251,251,247,249,2,1,0,0,3,0,0,0,0,0,0,0,0,0.004,0.004,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-23.agents
0.004,2,4,347,1439,223,223,222,223,3,2,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.007,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-24.agents
0.006,3,6,735,2818,290,290,287,288,5,2,0,0,1,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-25.agents
0.006,5,11,962,3030,262,262,256,259,3,2,0,0,3,0,0,0,0,0,0,0.001,0.001,0.003,0.003,0.004,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-26.agents
0.008,4,8,681,2547,278,278,272,273,2,2,0,0,2,0,0,0,0,0,0,0.001,0.001,0.004,0.004,0.006,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-27.agents
0.01,9,18,943,3597,262,262,256,260,6,4,0,1,4,0,0,0,0,0,0,0.002,0.002,0.006,0.006,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-28.agents
0.011,4,8,857,3070,300,300,299,300,5,2,0,0,2,0,0,0,0,0,0,0.002,0.001,0.005,0.005,0.006,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-29.agents
0.006,3,7,817,2910,271,271,269,270,4,1,0,0,2,0,0,0,0,0,0,0,0,0.003,0.003,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-30.agents
0.002,0,1,228,933,206,206,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-31.agents
0.011,7,14,1053,3968,301,301,298,300,6,4,2,0,1,0,0,0,0,0,0,0.002,0.002,0.006,0.006,0.006,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-32.agents
0.008,3,7,680,2384,258,258,256,257,6,1,0,0,2,0,0,0,0,0,0,0.001,0.001,0.005,0.005,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-33.agents
0.003,3,6,421,1664,245,245,242,243,0,1,0,0,2,0,0,0,0,0,0,0,0,0.001,0.001,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-34.agents
0.014,12,25,1606,5903,247,247,246,247,17,8,1,0,3,0,0,0,0,0,0.001,0.002,0.001,0.009,0.01,0.006,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-35.agents
0.006,1,2,501,2064,275,275,275,275,6,1,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-36.agents
0.003,1,3,379,1541,261,261,261,261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-37.agents
0.008,6,12,815,3141,282,282,281,282,4,2,1,0,3,0,0,0,0,0,0,0,0,0.004,0.004,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-38.agents
0.006,2,5,455,1917,299,299,299,299,3,1,0,0,1,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.004,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-39.agents
0.008,3,6,488,2036,251,251,249,250,3,3,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004,0.004,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-40.agents
0.008,5,10,789,3096,329,329,327,328,4,2,0,0,3,0,0,0,0,0,0,0.001,0.001,0.004,0.004,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-41.agents
0.022,27,53,2311,8732,318,318,313,314,10,5,3,0,19,0,0,0,0,0,0,0.002,0.002,0.017,0.017,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-42.agents
0.007,5,10,664,2686,297,297,294,297,3,1,3,0,1,0,0,0,0,0,0,0.001,0.001,0.003,0.003,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-43.agents
0.008,4,8,882,3377,288,288,287,288,6,2,1,0,1,0,0,0,0,0,0,0.001,0.001,0.004,0.004,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-44.agents
0.008,7,15,1107,4132,283,283,280,280,2,1,1,0,5,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-45.agents
0.005,1,2,404,1704,282,282,282,282,2,1,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-46.agents
0.005,2,4,743,2417,254,254,252,253,2,1,0,0,1,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.009,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-47.agents
0.004,1,2,368,1539,290,290,290,290,1,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-48.agents
0.004,1,2,467,1894,249,249,249,249,3,1,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.005,Disjoint CG+RM+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-20agents-49.agents
